window_id,run_id,split,window_start_sec,window_end_sec,wheel_translation_reliable_true,wheel_translation_reliable_predicted,wheel_translation_reliable_probability_unreliable,wheel_translation_reliable_probability_reliable,wheel_rotation_reliable_true,wheel_rotation_reliable_predicted,wheel_rotation_reliable_probability_unreliable,wheel_rotation_reliable_probability_reliable,imu_yaw_rate_reliable_true,imu_yaw_rate_reliable_predicted,imu_yaw_rate_reliable_probability_unreliable,imu_yaw_rate_reliable_probability_reliable
09_low_friction_severe_mu_0p06_p2l_v2:0039,09_low_friction_severe_mu_0p06_p2l_v2,test,18.84199999999997,19.24199999999997,1,0,0.2639408843474596,0.7360591156525405,0,0,0.889476877203026,0.11052312279697396,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0040,09_low_friction_severe_mu_0p06_p2l_v2,test,19.041999999999973,19.44199999999997,1,0,0.2411998234692983,0.7588001765307018,0,0,0.9223426404647446,0.07765735953525527,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0041,09_low_friction_severe_mu_0p06_p2l_v2,test,19.24199999999997,19.641999999999967,1,0,0.2424292110158735,0.7575707889841266,0,0,0.8978909838613564,0.10210901613864354,1,1,0.0019023255813953488,0.9980976744186045
09_low_friction_severe_mu_0p06_p2l_v2:0042,09_low_friction_severe_mu_0p06_p2l_v2,test,19.44199999999997,19.84199999999997,1,0,0.6778102514462475,0.3221897485537522,0,0,0.8821388157118953,0.11786118428810471,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0043,09_low_friction_severe_mu_0p06_p2l_v2,test,19.641999999999967,20.041999999999966,1,0,0.6423293587117306,0.3576706412882692,0,0,0.8788195935734378,0.12118040642656232,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0044,09_low_friction_severe_mu_0p06_p2l_v2,test,19.84199999999997,20.24199999999997,1,1,0.18173386418086815,0.8182661358191318,0,0,0.8452366924941737,0.1547633075058263,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0045,09_low_friction_severe_mu_0p06_p2l_v2,test,20.041999999999966,20.441999999999965,0,0,0.9548864780631968,0.04511352193680298,0,0,0.9589081355322914,0.041091864467708725,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0046,09_low_friction_severe_mu_0p06_p2l_v2,test,20.24199999999997,20.641999999999967,0,0,0.9758597522759295,0.024140247724070595,0,0,0.9453393785383643,0.05466062146163584,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0047,09_low_friction_severe_mu_0p06_p2l_v2,test,20.441999999999965,20.841999999999963,0,0,0.7921091444275727,0.20789085557242715,1,1,0.004899816585148956,0.9951001834148512,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0048,09_low_friction_severe_mu_0p06_p2l_v2,test,20.641999999999967,21.041999999999966,1,1,0.011302947364822128,0.9886970526351779,1,1,0.005548579094798391,0.9944514209052017,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0049,09_low_friction_severe_mu_0p06_p2l_v2,test,20.841999999999963,21.241999999999962,1,1,0.003299112829226428,0.9967008871707737,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0050,09_low_friction_severe_mu_0p06_p2l_v2,test,21.041999999999966,21.441999999999965,0,0,0.7789580038583221,0.22104199614167783,1,1,0.03207864786452558,0.9679213521354746,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0051,09_low_friction_severe_mu_0p06_p2l_v2,test,21.241999999999962,21.64199999999996,0,0,0.8190911441921109,0.18090885580788912,1,1,0.04108980381067534,0.9589101961893247,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0052,09_low_friction_severe_mu_0p06_p2l_v2,test,21.441999999999965,21.841999999999963,0,0,0.8008119261971228,0.199188073802877,1,1,0.039290347724364336,0.9607096522756357,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0053,09_low_friction_severe_mu_0p06_p2l_v2,test,21.64199999999996,22.04199999999996,0,0,0.7429964686628228,0.2570035313371772,1,1,0.032078286557869276,0.9679217134421305,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0054,09_low_friction_severe_mu_0p06_p2l_v2,test,21.841999999999963,22.241999999999962,0,0,0.7727344981932723,0.22726550180672736,1,1,0.029801844250176974,0.9701981557498228,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0055,09_low_friction_severe_mu_0p06_p2l_v2,test,22.04199999999996,22.441999999999958,0,0,0.713971907398849,0.28602809260115064,1,1,0.029075442859014946,0.9709245571409848,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0056,09_low_friction_severe_mu_0p06_p2l_v2,test,22.241999999999962,22.64199999999996,0,0,0.6736196405652565,0.3263803594347435,1,1,0.027623519782091866,0.9723764802179079,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0057,09_low_friction_severe_mu_0p06_p2l_v2,test,22.441999999999958,22.841999999999956,0,0,0.7194707613098218,0.280529238690178,1,1,0.029099481320553407,0.9709005186794464,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0058,09_low_friction_severe_mu_0p06_p2l_v2,test,22.64199999999996,23.04199999999996,0,0,0.7813435323555211,0.21865646764447866,1,1,0.026721609511035912,0.9732783904889639,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0059,09_low_friction_severe_mu_0p06_p2l_v2,test,22.841999999999956,23.241999999999955,0,0,0.771190067047203,0.22880993295279697,1,1,0.019728215617469326,0.9802717843825307,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0060,09_low_friction_severe_mu_0p06_p2l_v2,test,23.04199999999996,23.441999999999958,0,0,0.7683685765129893,0.2316314234870105,1,1,0.008913831971094733,0.9910861680289053,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0061,09_low_friction_severe_mu_0p06_p2l_v2,test,23.241999999999955,23.641999999999953,1,0,0.2163774583638609,0.7836225416361393,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0062,09_low_friction_severe_mu_0p06_p2l_v2,test,23.441999999999958,23.841999999999956,1,1,0.005416012558869702,0.9945839874411303,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0063,09_low_friction_severe_mu_0p06_p2l_v2,test,23.641999999999953,24.041999999999952,1,1,0.005350961538461538,0.9946490384615384,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0064,09_low_friction_severe_mu_0p06_p2l_v2,test,23.841999999999956,24.241999999999955,1,1,0.0015669882100750269,0.9984330117899249,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0065,09_low_friction_severe_mu_0p06_p2l_v2,test,24.041999999999952,24.44199999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0066,09_low_friction_severe_mu_0p06_p2l_v2,test,24.241999999999955,24.641999999999953,1,1,0.0018100961538461539,0.9981899038461538,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0067,09_low_friction_severe_mu_0p06_p2l_v2,test,24.44199999999995,24.84199999999995,1,0,0.29527056267002433,0.7047294373299754,1,1,0.002,0.998,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0068,09_low_friction_severe_mu_0p06_p2l_v2,test,24.641999999999953,25.041999999999952,1,1,0.05877424364763096,0.9412257563523693,1,1,0.0,1.0,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0069,09_low_friction_severe_mu_0p06_p2l_v2,test,24.84199999999995,25.241999999999948,0,1,0.12783175554309245,0.8721682444569077,0,0,0.9830547340564738,0.016945265943526123,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0070,09_low_friction_severe_mu_0p06_p2l_v2,test,25.041999999999952,25.44199999999995,0,0,0.2691658436871082,0.7308341563128915,0,0,0.9888147687547283,0.011185231245271637,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0071,09_low_friction_severe_mu_0p06_p2l_v2,test,25.241999999999948,25.641999999999946,1,1,0.06760393960490173,0.9323960603950981,0,0,0.8803330394726415,0.11966696052735824,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0072,09_low_friction_severe_mu_0p06_p2l_v2,test,25.44199999999995,25.84199999999995,1,0,0.19888877224204896,0.801111227757951,0,0,0.9189191176812243,0.08108088231877551,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0073,09_low_friction_severe_mu_0p06_p2l_v2,test,25.641999999999946,26.041999999999945,0,0,0.6705198812596018,0.32948011874039795,0,0,0.9484966335256428,0.051503366474357076,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0074,09_low_friction_severe_mu_0p06_p2l_v2,test,25.84199999999995,26.241999999999948,0,0,0.5984214248785732,0.4015785751214268,0,0,0.9051180987417062,0.0948819012582937,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0075,09_low_friction_severe_mu_0p06_p2l_v2,test,26.041999999999945,26.441999999999943,0,0,0.5633205852921561,0.43667941470784405,0,0,0.9048102142523423,0.09518978574765755,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0076,09_low_friction_severe_mu_0p06_p2l_v2,test,26.241999999999948,26.641999999999946,0,0,0.5497776023169074,0.45022239768309263,0,0,0.8892423277070696,0.11075767229293045,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0077,09_low_friction_severe_mu_0p06_p2l_v2,test,26.441999999999943,26.841999999999942,0,0,0.2708494045702605,0.7291505954297393,0,0,0.8818351221966412,0.11816487780335887,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0078,09_low_friction_severe_mu_0p06_p2l_v2,test,26.641999999999946,27.041999999999945,0,0,0.32312530883164575,0.6768746911683544,0,0,0.9036839599849903,0.09631604001500968,1,1,0.0019023255813953488,0.9980976744186045
09_low_friction_severe_mu_0p06_p2l_v2:0079,09_low_friction_severe_mu_0p06_p2l_v2,test,26.841999999999942,27.24199999999994,0,0,0.3393493833217886,0.6606506166782113,0,0,0.9137312044273485,0.08626879557265167,1,1,0.0058566525044722725,0.9941433474955277
09_low_friction_severe_mu_0p06_p2l_v2:0080,09_low_friction_severe_mu_0p06_p2l_v2,test,27.041999999999945,27.441999999999943,0,0,0.276719701397028,0.723280298602972,0,0,0.91112831542438,0.08887168457562007,1,1,0.004,0.996
09_low_friction_severe_mu_0p06_p2l_v2:0081,09_low_friction_severe_mu_0p06_p2l_v2,test,27.24199999999994,27.64199999999994,1,1,0.021289369777352803,0.9787106302226473,0,0,0.9668525482453645,0.0331474517546356,1,1,0.045942235024648864,0.9540577649753511
09_low_friction_severe_mu_0p06_p2l_v2:0082,09_low_friction_severe_mu_0p06_p2l_v2,test,27.441999999999943,27.841999999999942,1,1,0.0017692307692307693,0.9982307692307693,1,1,0.01693269230769231,0.9830673076923077,1,1,0.006,0.994
09_low_friction_severe_mu_0p06_p2l_v2:0083,09_low_friction_severe_mu_0p06_p2l_v2,test,27.64199999999994,28.041999999999938,1,1,0.0036786247308670974,0.9963213752691329,1,1,0.014932692307692307,0.9850673076923077,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0084,09_low_friction_severe_mu_0p06_p2l_v2,test,27.841999999999942,28.24199999999994,1,1,0.0075300203936512185,0.9924699796063489,1,1,0.010763569955922082,0.9892364300440779,1,1,0.0,1.0
09_low_friction_severe_mu_0p06_p2l_v2:0085,09_low_friction_severe_mu_0p06_p2l_v2,test,28.041999999999938,28.441999999999936,1,1,0.0,1.0,1,1,0.012763569955922082,0.9872364300440779,1,1,0.004,0.996
09_low_friction_severe_mu_0p06_p2l_v2:0086,09_low_friction_severe_mu_0p06_p2l_v2,test,28.24199999999994,28.64199999999994,1,1,0.0,1.0,1,1,0.018671161909369457,0.9813288380906307,1,1,0.004,0.996
09_low_friction_severe_mu_0p06_p2l_v2:0087,09_low_friction_severe_mu_0p06_p2l_v2,test,28.441999999999936,28.841999999999935,1,0,0.4641699496707083,0.5358300503292918,0,0,0.7867639715403144,0.2132360284596856,1,1,0.001956730769230769,0.9980432692307692
09_low_friction_severe_mu_0p06_p2l_v2:0088,09_low_friction_severe_mu_0p06_p2l_v2,test,28.64199999999994,29.041999999999938,1,0,0.3390663575938061,0.6609336424061942,0,0,0.7011997005143994,0.2988002994856005,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0000,10_external_impact_neg_x12N_p2l_v2,train,12.047,12.447000000000001,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0001,10_external_impact_neg_x12N_p2l_v2,train,12.247,12.647,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0002,10_external_impact_neg_x12N_p2l_v2,train,12.447,12.847,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0003,10_external_impact_neg_x12N_p2l_v2,train,12.646999999999998,13.046999999999999,1,0,0.3263147717959812,0.6736852282040191,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0004,10_external_impact_neg_x12N_p2l_v2,train,12.846999999999998,13.246999999999998,1,0,0.1951022286082719,0.8048977713917285,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0005,10_external_impact_neg_x12N_p2l_v2,train,13.046999999999997,13.446999999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0006,10_external_impact_neg_x12N_p2l_v2,train,13.246999999999996,13.646999999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0007,10_external_impact_neg_x12N_p2l_v2,train,13.446999999999996,13.846999999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0008,10_external_impact_neg_x12N_p2l_v2,train,13.646999999999995,14.046999999999995,1,1,0.005372596153846154,0.9946274038461538,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0009,10_external_impact_neg_x12N_p2l_v2,train,13.846999999999994,14.246999999999995,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0010,10_external_impact_neg_x12N_p2l_v2,train,14.046999999999993,14.446999999999994,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0011,10_external_impact_neg_x12N_p2l_v2,train,14.246999999999993,14.646999999999993,1,1,0.0036704753971703126,0.9963295246028296,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0012,10_external_impact_neg_x12N_p2l_v2,train,14.446999999999992,14.846999999999992,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0013,10_external_impact_neg_x12N_p2l_v2,train,14.646999999999991,15.046999999999992,1,1,0.03453040734645545,0.9654695926535446,1,1,0.021164008702348348,0.9788359912976516,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0014,10_external_impact_neg_x12N_p2l_v2,train,14.84699999999999,15.246999999999991,1,1,0.0,1.0,1,1,0.08089468320722071,0.9191053167927791,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0015,10_external_impact_neg_x12N_p2l_v2,train,15.04699999999999,15.44699999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0016,10_external_impact_neg_x12N_p2l_v2,train,15.24699999999999,15.64699999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0017,10_external_impact_neg_x12N_p2l_v2,train,15.446999999999989,15.846999999999989,1,1,0.005607568220255713,0.9943924317797442,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0018,10_external_impact_neg_x12N_p2l_v2,train,15.646999999999988,16.046999999999986,1,1,0.0017692307692307693,0.9982307692307693,1,1,0.20959582571703553,0.7904041742829645,0,0,0.961559570199028,0.03844042980097205
10_external_impact_neg_x12N_p2l_v2:0019,10_external_impact_neg_x12N_p2l_v2,train,15.846999999999987,16.246999999999986,1,1,0.0036607398283534645,0.9963392601716465,1,1,0.16464071745631353,0.8353592825436863,0,0,0.9456376792190143,0.054362320780985754
10_external_impact_neg_x12N_p2l_v2:0020,10_external_impact_neg_x12N_p2l_v2,train,16.046999999999986,16.446999999999985,1,1,0.0032817288538155073,0.9967182711461844,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0021,10_external_impact_neg_x12N_p2l_v2,train,16.246999999999986,16.646999999999984,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0022,10_external_impact_neg_x12N_p2l_v2,train,16.446999999999985,16.846999999999984,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0023,10_external_impact_neg_x12N_p2l_v2,train,16.646999999999984,17.046999999999983,1,1,0.07243460030424187,0.927565399695758,1,1,0.0630203072183973,0.9369796927816026,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0024,10_external_impact_neg_x12N_p2l_v2,train,16.846999999999984,17.246999999999982,1,1,0.07315956992162785,0.9268404300783719,1,1,0.05735508935133956,0.9426449106486604,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0025,10_external_impact_neg_x12N_p2l_v2,train,17.046999999999983,17.44699999999998,1,1,0.003496,0.9965040000000001,1,1,0.010130844773234705,0.9898691552267653,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0026,10_external_impact_neg_x12N_p2l_v2,train,17.246999999999982,17.64699999999998,1,1,0.0,1.0,1,1,0.0017620192307692308,0.9982379807692308,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0027,10_external_impact_neg_x12N_p2l_v2,train,17.44699999999998,17.84699999999998,1,1,0.0017355769230769228,0.9982644230769231,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0028,10_external_impact_neg_x12N_p2l_v2,train,17.64699999999998,18.04699999999998,1,1,0.1802644285515595,0.8197355714484407,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0029,10_external_impact_neg_x12N_p2l_v2,train,17.84699999999998,18.24699999999998,1,1,0.1845327476362305,0.8154672523637699,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0030,10_external_impact_neg_x12N_p2l_v2,train,18.04699999999998,18.446999999999978,1,1,0.003790865384615385,0.9962091346153846,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0031,10_external_impact_neg_x12N_p2l_v2,train,18.24699999999998,18.646999999999977,1,1,0.002,0.998,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0032,10_external_impact_neg_x12N_p2l_v2,train,18.446999999999978,18.846999999999976,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0033,10_external_impact_neg_x12N_p2l_v2,train,18.646999999999977,19.046999999999976,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0034,10_external_impact_neg_x12N_p2l_v2,train,18.846999999999976,19.246999999999975,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0035,10_external_impact_neg_x12N_p2l_v2,train,19.046999999999976,19.446999999999974,1,1,0.010862060822022585,0.9891379391779775,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0036,10_external_impact_neg_x12N_p2l_v2,train,19.246999999999975,19.646999999999974,1,1,0.009264167163649917,0.99073583283635,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0037,10_external_impact_neg_x12N_p2l_v2,train,19.446999999999974,19.846999999999973,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0038,10_external_impact_neg_x12N_p2l_v2,train,19.646999999999974,20.046999999999972,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0039,10_external_impact_neg_x12N_p2l_v2,train,19.846999999999973,20.24699999999997,1,1,0.0,1.0,1,1,0.0017427884615384616,0.9982572115384616,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0040,10_external_impact_neg_x12N_p2l_v2,train,20.046999999999972,20.44699999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0041,10_external_impact_neg_x12N_p2l_v2,train,20.24699999999997,20.64699999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0042,10_external_impact_neg_x12N_p2l_v2,train,20.44699999999997,20.84699999999997,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0043,10_external_impact_neg_x12N_p2l_v2,train,20.64699999999997,21.04699999999997,1,1,0.002,0.998,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0044,10_external_impact_neg_x12N_p2l_v2,train,20.84699999999997,21.246999999999968,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0045,10_external_impact_neg_x12N_p2l_v2,train,21.04699999999997,21.446999999999967,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0046,10_external_impact_neg_x12N_p2l_v2,train,21.246999999999968,21.646999999999966,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0047,10_external_impact_neg_x12N_p2l_v2,train,21.446999999999967,21.846999999999966,1,1,0.005598557692307693,0.9944014423076922,0,0,0.8527794026615702,0.14722059733842952,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0048,10_external_impact_neg_x12N_p2l_v2,train,21.646999999999966,22.046999999999965,1,1,0.0034874442201444965,0.9965125557798555,0,0,0.8832301009717527,0.1167698990282475,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0049,10_external_impact_neg_x12N_p2l_v2,train,21.846999999999966,22.246999999999964,1,1,0.0018100961538461539,0.9981899038461538,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0050,10_external_impact_neg_x12N_p2l_v2,train,22.046999999999965,22.446999999999964,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0051,10_external_impact_neg_x12N_p2l_v2,train,22.246999999999964,22.646999999999963,1,1,0.0,1.0,1,1,0.0055048076923076925,0.9944951923076923,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0052,10_external_impact_neg_x12N_p2l_v2,train,22.446999999999964,22.846999999999962,1,1,0.0,1.0,1,1,0.02263521601405515,0.977364783985945,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0053,10_external_impact_neg_x12N_p2l_v2,train,22.646999999999963,23.04699999999996,1,1,0.001795673076923077,0.9982043269230769,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0054,10_external_impact_neg_x12N_p2l_v2,train,22.846999999999962,23.24699999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0055,10_external_impact_neg_x12N_p2l_v2,train,23.04699999999996,23.44699999999996,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0056,10_external_impact_neg_x12N_p2l_v2,train,23.24699999999996,23.64699999999996,1,1,0.0,1.0,0,0,0.9595713836134763,0.04042861638652399,0,0,0.9016903737504066,0.09830962624959351
10_external_impact_neg_x12N_p2l_v2:0057,10_external_impact_neg_x12N_p2l_v2,train,23.44699999999996,23.84699999999996,1,1,0.0,1.0,0,0,0.9271982242570334,0.07280177574296655,0,0,0.8917891324644573,0.10821086753554261
10_external_impact_neg_x12N_p2l_v2:0058,10_external_impact_neg_x12N_p2l_v2,train,23.64699999999996,24.046999999999958,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0059,10_external_impact_neg_x12N_p2l_v2,train,23.84699999999996,24.246999999999957,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0060,10_external_impact_neg_x12N_p2l_v2,train,24.046999999999958,24.446999999999957,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0061,10_external_impact_neg_x12N_p2l_v2,train,24.246999999999957,24.646999999999956,1,1,0.0,1.0,1,1,0.0017067307692307692,0.9982932692307693,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0062,10_external_impact_neg_x12N_p2l_v2,train,24.446999999999957,24.846999999999955,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0063,10_external_impact_neg_x12N_p2l_v2,train,24.646999999999956,25.046999999999954,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0064,10_external_impact_neg_x12N_p2l_v2,train,24.846999999999955,25.246999999999954,1,1,0.001795673076923077,0.9982043269230769,1,1,0.0,1.0,1,1,0.0,1.0
10_external_impact_neg_x12N_p2l_v2:0065,10_external_impact_neg_x12N_p2l_v2,train,25.046999999999954,25.446999999999953,1,1,0.003548076923076923,0.9964519230769231,1,1,0.1997612900645394,0.8002387099354606,1,1,0.0019199057714958773,0.9980800942285041
10_external_impact_neg_x12N_p2l_v2:0066,10_external_impact_neg_x12N_p2l_v2,train,25.246999999999954,25.646999999999952,1,1,0.010616748511213246,0.9893832514887868,1,1,0.127233517553485,0.872766482446515,1,1,0.0,1.0
11_external_impact_y20N_p2l_v2:0000,11_external_impact_y20N_p2l_v2,test,8.878,9.278,1,0,0.531460722061336,0.46853927793866407,1,1,0.0,1.0,1,1,0.0,1.0
11_external_impact_y20N_p2l_v2:0001,11_external_impact_y20N_p2l_v2,test,9.078,9.478,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
11_external_impact_y20N_p2l_v2:0002,11_external_impact_y20N_p2l_v2,test,9.277999999999999,9.677999999999999,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
11_external_impact_y20N_p2l_v2:0003,11_external_impact_y20N_p2l_v2,test,9.477999999999998,9.877999999999998,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
11_external_impact_y20N_p2l_v2:0004,11_external_impact_y20N_p2l_v2,test,9.677999999999997,10.077999999999998,1,1,0.0,1.0,1,1,0.0,1.0,1,1,0.0,1.0
